450,648
802,547
964,832
179,982
102,926
519,674
954,604
673,650
30,1198
725,478
693,346
867,1209
826,724
425,698
214,297
515,400
5,760
77,235
1037,452
895,470
1208,1065
1059,235
129,1184
545,978
66,650
881,1231
780,792
201,714
294,1223
984,1227
988,179
584,562
1182,690
680,1109
456,85
1031,600
556,463
1214,600
1150,788
966,934
801,312
499,807
652,900
789,883
293,16
994,447
529,110
1002,748
461,749
418,246
939,231
886,308
432,361
392,988
646,255
1000,1058
727,759
912,556
1032,752
994,791
933,379
389,585
129,278
408,510
1035,811
1092,963
714,916
583,901
177,1076
913,225
679,273
1139,475
639,703
1089,694
680,903
93,679
6,994
761,946
639,359
1048,377
548,1016
595,561
663,932
1162,729
768,968
532,1185
1135,460
501,584
512,562
770,303
949,97
340,544
944,670
952,462
855,759
590,591
260,609
674,747
823,821
719,1063
975,773
372,341
354,483
144,808
1051,35
461,1079
407,756
610,232
225,1197
822,635
210,195
161,278
531,88
461,478
1212,1166
593,568
641,327
901,763
667,581
944,942
1173,53
684,709
683,940
116,995
172,751
40,486
881,465
1041,83
1074,1186
79,882
571,288
964,1141
1008,716
646,1213
8,167
601,786
1064,892
1163,219
1151,805
833,230
688,1082
931,399
869,205
557,765
619,37
606,349
583,913
478,928
774,460
757,1089
693,524
1086,247
921,477
7,862
1188,698
1044,312
478,482
950,27
577,1218
746,646
309,125
843,220
205,846
607,1192
868,836
1060,70
866,510
1104,601
1227,741
756,652
899,426
676,1039
846,437
1105,891
511,1234
933,600
1038,375
814,1154
294,224
714,103
651,117
1048,403
1036,405
1203,1074
1007,171
374,802
673,1125
807,1131
796,175
176,519
820,644
674,1058
98,846
210,59
936,314
1087,356
775,18
1123,437
1183,801
729,380
676,872
625,460
309,991
1125,1201
413,1194
586,899
737,182
440,1124
720,24
1030,39
699,1008
132,683
890,352
300,195
627,442
1110,717
753,947
280,1149
928,209
109,533
938,397
140,1135
590,740
739,217
1177,147
364,843
208,149
838,1174
921,76
271,245
1076,1130
1128,319
596,873
1025,557
106,20
1016,117
850,1110
73,1036
1008,672
943,1170
1099,1175
1018,617
702,268
336,592
687,171
625,821
892,146
777,1007
598,1218
355,892
956,189
291,480
238,56
10,483
15,75
849,1046
324,104
854,1042
99,936
301,757
1195,1171
1195,219
936,798
795,633
750,931
159,1044
828,736
326,718
384,92
383,455
745,725
673,1181
281,628
64,867
65,602
54,1196
1091,4
1033,36
435,1122
265,985
369,335
840,748
742,351
1069,813
757,595
49,599
33,653
879,757
781,259
1086,29
877,390
1168,831
749,715
1035,399
538,978
1081,1215
987,1113
190,1127
885,739
113,787
0,382
405,731
778,957
53,407
352,557
1221,645
609,779
1139,319
472,906
589,606
557,756
172,371
708,1080
69,659
666,497
760,268
512,992
164,1010
114,597
1080,231
901,1080
21,953
809,752
11,863
269,951
839,1190
631,697
531,767
220,207
1187,228
860,750
1202,992
276,15
233,1079
110,462
817,726
689,147
277,939
493,995
534,170
225,819
1074,95
587,526
233,1230
621,536
590,354
363,104
371,288
828,728
1086,626
88,662
1043,1070
875,622
659,728
979,634
1055,518
827,962
610,142
913,946
857,575
867,359
1152,521
25,50
1018,715
848,144
483,922
740,1118
845,573
232,1100
898,927
74,1073
300,777
753,731
6,635
901,532
814,1027
594,692
459,645
835,1184
762,102
113,615
1144,740
318,429
1131,27
312,341
231,208
611,918
727,1020
1150,906
145,229
855,1181
1182,267
891,361
1001,368
1043,862
1215,1018
1178,405
592,1223
57,909
1054,232
449,418
1204,76
971,0
939,100
913,189
525,871
944,135
1179,22
383,615
208,888
446,1129
907,1118
119,213
762,570
709,101
291,498
680,244
497,1085
345,378
197,969
584,653
1177,17
742,1133
678,762
1143,348
741,519
377,442
966,864
511,22
1217,747
464,979
1215,160
31,1037
30,340
619,463
191,126
422,661
719,910
588,997
662,348
1151,566
205,105
1017,570
1170,799
86,1089
1098,656
1161,889
917,76
741,478
103,280
697,1143
1038,244
27,667
1229,1157
1207,478
817,122
1121,423
930,205
761,670
956,382
604,710
726,378
99,253
191,813
300,1015
255,367
148,681
410,288
532,1164
967,816
433,462
1005,1116
866,453
800,1097
1010,639
781,100
646,788
1230,762
319,25
548,801
1139,113
878,151
304,158
916,1025
939,529
732,629
291,1164
108,296
1122,130
227,11
208,3
1063,163
636,748
873,327
464,1075
315,158
655,1162
656,855
397,1163
1088,352
417,379
790,820
154,650
299,760
200,130
915,1007
68,4
1106,1074
1184,1059
217,1142
324,650
71,919
330,475
664,516
817,846
129,358
667,556
696,359
1104,827
1002,725
359,376
266,247
330,951
771,462
1223,557
596,90
950,23
407,61
1223,312
191,1083
665,144
172,995
987,936
931,267
321,176
517,1216
835,536
714,1072
650,1019
701,476
86,193
856,370
881,116
760,492
469,1028
1087,703
226,1170
703,210
1203,209
508,440
12,857
612,196
942,985
876,552
145,823
276,127
127,278
780,321
1050,1190
497,516
932,660
476,1094
1189,1022
720,1085
170,294
1059,352
524,103
560,618
906,4
1129,478
180,696
1017,99
959,853
878,1210
1012,257
363,816
30,488
92,261
824,954
1192,682
770,301
590,1154
1194,999
1167,696
86,332
758,130
299,423
289,55
664,1133
836,506
321,308
911,1195
35,720
1193,156
903,60
616,798
1228,968
1159,179
926,418
304,501
40,110
1120,216
111,633
913,186
1021,48
870,1018
974,1114
745,623
214,646
252,812
171,934
1131,839
119,478
962,1227
1013,1217
1023,147
233,895
498,58
782,48
474,751
582,1157
6,1040
584,411
276,1168
754,757
221,842
175,77
269,124
103,102
503,1108
412,166
184,1143
1149,465
1115,630
737,1169
57,726
669,652
355,425
54,848
1153,1072
1156,1065
883,194
1083,233
745,712
318,317
100,783
415,510
289,472
619,269
228,21
206,207
1077,73
905,766
706,478
944,121
631,1077
329,304
1145,1010
489,1183
70,763
915,350
99,871
976,770
1036,796
831,585
446,759
1063,1206
564,667
326,997
886,1174
117,1026
441,665
142,838
479,1191
653,471
1084,1139
1063,702
204,475
68,1150
120,841
112,805
713,59
496,86
764,1191
30,1084
409,844
1232,554
634,753
134,752
569,1050
101,1167
819,1027
996,385
752,997
75,1019
189,349
173,1071
749,476
690,1122
302,615
872,718
79,810
363,143
959,1035
1120,194
534,1200
699,91
868,1111
428,181
648,457
38,374
968,1082
47,1094
34,316
1149,919
838,659
27,397
898,674
370,513
679,496
14,721
106,135
919,640
302,304
272,1086
272,1186
856,1000
979,880
819,845
850,949
1163,85
58,389
1029,389
1194,479
561,1068
745,152
1176,770
553,352
1203,1131
986,216
285,275
1077,183
397,41
68,171
446,1012
154,1089
316,284
721,1078
96,991
21,884
671,565
361,723
762,486
1191,80
217,1207
1084,627
1039,222
1071,1205
829,1126
126,551
293,555
323,517
193,357
526,745
426,371
108,793
1108,557
218,1013
1110,382
360,869
406,1028
658,1146
570,1027
361,605
421,542
677,1147
160,917
669,1091
865,253
104,203
669,480
459,236
945,283
43,948
476,653
706,1185
673,732
679,652
1223,1175
1175,821
105,615
771,308
927,433
303,613
610,676
1208,848
796,437
196,459
1063,944
234,1069
213,506
1095,448
198,340
939,465
538,206
976,96
1096,191
95,542
898,1022
1232,655
1208,1000
666,146
601,1220
48,1144
421,703
351,1129
237,73
693,1217
54,302
591,391
958,706
780,1013
635,943
998,185
210,579
934,830
23,822
379,503
503,342
804,1022
1016,407
375,822
568,29
773,281
841,587
208,75
833,220
150,300
323,611
774,1179
564,88
118,120
275,943
630,186
881,436
135,812
203,37
1104,373
885,390
155,467
167,822
769,1153
326,48
975,623
807,35
799,201
266,362
396,663
747,91
1221,240
369,830
1120,336
535,983
1084,752
496,540
1191,133
521,124
176,8
386,581
56,878
48,1101
2,432
230,679
533,643
611,503
180,62
1144,309
1035,1158
550,355
984,991
940,1159
126,61
1118,485
619,547
351,490
298,84
96,515
322,138
425,297
395,932
606,11
356,152
905,986
701,1065
479,78
620,483
67,1025
939,344
80,699
481,34
547,841
645,974
127,1091
893,213
68,1034
284,698
667,652
1215,171
260,184
585,754
770,480
1056,118
906,1229
440,683
560,1026
779,416
970,846
891,813
966,332
651,147
649,70
201,371
1106,445
1201,525
522,177
914,851
382,1208
679,356
1180,71
373,1078
1002,1130
858,260
1020,86
319,951
1114,1125
353,916
298,241
909,753
87,393
203,807
863,244
923,1056
1057,1074
1129,389
228,1132
43,985
937,1180
650,237
892,997
103,1002
498,1126
238,978
861,1004
473,339
586,469
1082,790
1188,1204
722,664
44,1027
461,225
1090,59
475,90
1040,1069
1137,256
470,740
1187,726
765,176
652,428
724,111
1131,963
885,1178
461,750
938,697
1218,1145
1027,7
500,923
445,739
221,828
329,768
572,532
148,928
96,1014
659,1058
454,595
1022,1124
711,147
394,1194
894,817
124,245
788,1013
951,637
337,1169
350,464
1076,939
838,429
18,365
124,896
1210,865
409,846
1133,950
108,363
240,190
558,1214
1011,649
406,731
1103,557
994,748
470,86
324,1089
196,863
1125,1054
979,744
880,1148
1089,40
987,319
228,268
711,814
1234,685
3,518
954,258
1147,233
0,474
600,1112
1001,52
844,1214
717,878
959,960
281,497
718,55
869,95
474,1092
403,590
435,1029
423,95
6,890
380,193
532,919
77,479
6,328
1068,1157
166,543
69,109
38,1023
104,788
951,312
1128,1037
411,858
178,586
297,926
824,169
1068,723
1044,974
595,1108
1013,1056
707,837
205,1016
1217,477
516,722
1097,83
403,841
631,622
500,863
224,485
864,494
825,382
473,508
524,582
543,284
957,1187
522,1039
1104,915
455,1022
505,1128
787,708
393,557
1193,148
894,664
973,227
277,1096
669,528
428,875
486,756
811,87
156,720
611,911
978,1205
1067,252
1092,224
838,597
555,925
13,671
325,239
699,327
587,474
270,678
476,1000
113,1
739,684
407,280
1056,36
1086,922
110,878
1083,204
962,378
83,59
227,708
481,606
646,687
781,1094
956,364
576,498
112,328
74,857
8,454
1035,990
834,1010
443,608
727,552
881,899
1190,877
197,322
152,523
464,570
178,546
279,1218
229,304
923,870
379,785
1080,622
391,763
106,1120
832,365
1200,654
562,277
458,803
421,681
331,1071
956,356
255,741
797,1183
658,815
988,33
921,656
1181,47
548,1083
993,513
208,681
404,967
339,93
184,719
637,690
1234,882
859,171
966,961
970,38
141,304
838,625
1089,821
268,135
766,504
769,248
698,742
1020,946
531,860
784,295
1165,830
1049,721
697,925
912,1138
99,939
163,609
579,797
159,232
100,289
820,211
757,437
1205,630
202,775
692,181
1098,390
258,926
337,350
1109,554
1184,607
298,1064
801,694
1099,392
262,117
1089,112
150,849
192,407
334,632
159,57
542,761
693,104
396,398
1189,625
1144,318
317,1064
431,789
445,1068
957,263
633,862
778,372
939,436
241,248
427,322
408,1032
311,875
183,656
989,978
969,1105
925,1228
1062,747
611,643
423,165
318,646
480,943
281,84
76,13
233,895
287,1041
1186,577
893,1114
1031,352
313,819
827,11
870,408
157,970
131,214
628,334
549,474
376,169
365,525
563,156
107,258
15,1081
919,232
1099,982
479,197
1023,240
267,545
977,758
547,311
184,473
897,395
915,101
648,713
762,554
194,433
45,471
497,1016
254,1055
352,76
411,649
363,942
1037,380
879,909
163,1124
842,113
178,863
47,1037
689,237
163,791
536,1042
18,140
570,367
209,1019
802,1089
440,630
970,511
387,51
571,628
859,648
276,30
644,867
543,91
129,284
727,412
103,819
187,105
949,1025
931,411
310,1052
1048,1093
762,546
407,114
202,837
621,203
392,722
849,794
642,34
739,526
929,192
985,1107
86,700
1139,547
1017,580
1151,13
265,992
687,1171
270,139
677,124
1024,70
1013,1080
812,339
223,1165
1189,616
240,930
423,774
866,384
1010,26
1210,454
1175,252
1024,1233
631,484
972,1131
674,827
172,587
1010,470
592,43
815,97
329,147
286,169
1052,1129
137,498
317,462
3,739
848,306
489,791
334,1164
893,237
919,1101
957,754
104,1067
724,645
436,526
209,305
1210,1099
97,811
1138,787
1131,1181
622,971
814,436
264,995
776,572
181,411
139,610
515,600
1137,739
657,387
552,1064
418,898
510,906
817,263
1078,594
798,23
881,975
1007,873
1197,859
996,214
547,272
587,386
423,887
265,707
858,948
671,348
1216,1188
441,427
933,638
1044,868
95,150
678,610
1221,1207
953,163
968,442
997,982
692,155
80,1155
551,128
688,646
931,466
507,991
17,528
882,839
56,246
109,1180
708,1167
52,692
326,833
450,64
612,26
934,301
27,564
184,114
450,295
987,587
44,147
61,215
1199,708
1224,541
973,794
1145,558
1090,444
688,687
401,285
1174,752
819,856
1087,1208
793,442
1024,909
1094,1048
790,317
495,678
618,1146
683,1088
241,1076
739,1054
54,1018
781,756
450,329
587,909
490,152
855,819
370,955
794,1064
662,893
1194,1217
501,825
1099,526
138,18
339,758
250,1071
125,473
897,245
551,269
389,610
715,742
1045,3
937,1120
1184,298
548,23
960,523
137,1037
1172,925
933,57
508,259
396,1007
782,425
828,113
824,583
851,203
1088,963
18,1208
362,1095
1043,631
545,110
641,866
913,895
845,833
367,326
595,1102
1019,678
894,1065
134,824
251,446
1011,1029
395,641
44,322
902,932
706,887
938,5
952,780
770,929
518,376
989,487
649,310
1107,599
111,745
1145,97
888,975
588,825
575,359
956,78
999,696
513,1122
758,535
1083,10
318,292
860,851
601,1114
1206,452
664,285
1212,1009
1069,855
847,983
108,21
225,766
1204,1217
444,90
939,1138
1065,1044
211,216
793,136
1037,658
1197,1006
79,929
247,1179
701,859
343,818
512,269
103,952
1131,705
775,664
299,376
469,793
882,100
823,842
1071,417
174,937
610,275
38,12
496,112
554,1049
1113,406
772,639
704,100
601,46
583,1121
1035,448
769,980
362,394
701,1221
730,977
1138,578
1074,836
1199,519
35,404
918,876
1071,908
586,712
518,269
1211,519
231,1013
120,901
893,819
167,943
211,202
939,1162
1036,1021
1203,540
640,715
266,240
689,460
916,77
1157,450
274,1199
1064,1112
275,237
32,697
426,902
34,1047
1212,228
792,1228
488,575
1098,244
669,954
296,706
855,600
590,496
694,476
488,334
341,115
273,647
239,87
616,149
541,611
677,1224
905,71
857,855
900,865
988,432
597,667
270,189
1059,316
487,798
1071,437
698,1186
89,117
808,83
1226,564
385,1234
755,664
661,237
843,293
690,569
576,132
714,1147
659,913
1059,934
1146,842
700,1012
654,242
1072,10
111,173
412,500
250,566
618,1037
400,941
340,96
724,577
486,368
814,991
457,439
610,457
385,1028
946,700
382,800
413,1054
27,1234
370,643
825,370
812,823
626,1058
614,1074
76,834
136,126
948,1232
177,245
967,771
18,791
1060,232
928,1064
499,328
1177,692
355,929
966,824
20,551
848,1070
855,1018
867,633
424,1200
744,939
288,231
231,1141
80,1127
742,52
978,870
334,1132
620,474
1050,552
1189,613
1045,1146
823,637
579,195
1230,1144
1115,435
960,577
72,1122
606,178
328,975
976,1025
764,1219
752,310
848,217
643,123
877,238
1047,988
1155,762
879,496
1031,641
1073,679
240,36
282,1080
1018,245
1060,226
382,766
268,890
160,710
280,740
867,1132
354,1053
493,359
94,1143
936,1139
1198,1094
772,488
111,600
798,544
1221,888
314,490
1104,20
996,136
813,661
148,65
129,694
369,1124
749,473
782,1153
451,603
226,1042
83,622
990,393
478,613
607,433
1152,428
869,736
1110,640
447,864
306,841
873,637
212,774
395,416
799,299
1029,484
129,105
574,46
801,1053
12,1060
409,598
51,888
308,368
80,1153
988,549
493,682
873,895
332,416
958,48
541,1122
648,1143
415,698
64,878
475,610
1154,1065
496,1159
1083,203
637,592
939,99
80,901
729,353
403,845
1171,664
1031,820
545,131
974,89
848,316
493,704
584,660
635,1041
182,1145
79,329
1066,618
939,635
751,335
574,1220
486,306
222,111
1049,1069
374,995
1226,293
80,76
889,1143
1130,14
334,1207
273,1174
301,686
973,886
358,245
600,205
656,1211
1183,260
206,451
876,796
627,620
269,625
1009,277
567,902
90,826
518,148
277,668
384,147
391,442
883,980
185,1231
421,972
839,438
1218,862
1226,389
90,455
1160,642
748,1214
282,1024
894,926
713,989
404,795
400,163
199,999
283,933
759,750
901,195
1182,619
810,552
416,994
317,845
68,864
953,1233
90,607
669,187
200,98
311,648
996,1073
1097,26
939,720
1199,702
296,265
179,977
604,751
1059,1073
937,66
367,899
1184,538
474,449
384,631
1105,803
439,904
1040,495
730,630
262,361
311,267
616,977
812,68
553,39
1192,1214
670,273
459,125
259,92
985,1094
432,988
565,1176
62,862
813,455
195,1125
1008,562
1171,514
243,1130
1049,934
256,997
362,513
922,1216
44,259
1077,396
552,541
619,1128
845,1113
113,670
937,617
562,1103
977,144
259,919
270,936
799,979
624,884
774,162
245,1095
40,1128
72,1227
75,352
871,289
516,317
317,1164
231,1209
772,878
302,1104
512,407
548,107
960,792
1059,400
589,812
902,550
1212,742
647,1014
761,985
447,470
518,482
494,70
660,185
799,161
794,81
37,176
311,882
807,366
465,744
652,701
58,427
1113,15
566,859
1187,658
1207,307
395,400
316,1178
1208,438
1040,938
90,386
277,339
200,6
186,212
515,854
943,1062
576,338
791,1078
114,44
657,683
483,785
724,637
269,594
74,622
1124,818
1075,243
112,1177
73,394
105,820
629,644
446,11
790,626
1206,888
504,445
791,947
1061,1080
1127,185
187,429
355,1061
967,106
777,485
254,1111
420,612
1224,844
1230,1093
780,146
778,159
313,735
320,686
176,702
706,971
317,1138
325,1208
520,837
802,710
236,92
578,1149
201,999
934,861
284,343
132,578
271,357
515,399
188,219
810,134
100,528
822,186
1145,349
1234,678
1085,961
965,1199
389,935
458,15
54,1029
892,668
573,575
315,655
1201,863
985,1019
905,28
262,581
90,235
1212,1078
99,1099
848,754
347,1202
587,864
828,708
520,955
982,98
35,810
120,703
1114,424
929,270
1081,426
186,751
940,855
242,1042
341,648
833,66
171,1171
786,0
491,447
1008,755
109,1160
401,812
652,223
788,873
1226,602
814,1011
549,70
1153,1097
534,1026
89,270
54,1090
914,438
821,616
160,259
488,874
686,746
277,749
682,1106
868,268
662,497
385,983
1143,1061
598,292
1141,463
787,452
343,284
789,593
573,66
1108,119
743,411
931,771
764,1015
1026,376
1147,39
511,990
442,89
27,247
759,66
6,226
680,667
473,682
846,747
529,771
189,1144
1155,854
129,579
501,948
308,920
594,750
374,684
492,221
195,22
539,1000
839,1186
805,806
1211,1029
561,247
1046,182
134,625
744,543
1128,1066
1119,744
747,616
421,579
705,156
822,335
219,533
27,1115
74,199
1095,51
128,521
960,411
147,940
77,904
510,985
772,154
433,671
895,103
102,394
607,236
829,1164
124,157
844,771
129,808
163,585
460,829
606,752
1085,1183
785,1021
335,73
919,163
247,14
364,640
525,1095
1206,119
726,804
825,920
1002,45
660,24
174,771
559,343
448,670
260,670
844,719
392,731
165,128
939,868
932,393
1212,565
67,603
970,885
1171,826
465,1211
472,1016
695,872
419,560
102,50
1183,969
1022,1223
1071,713
385,268
921,647
1107,933
1163,714
16,499
672,223
9,454
45,506
578,1031
909,1046
479,277
886,57
137,1000
511,520
508,863
993,763
959,863
938,1029
761,587
44,1130
222,328
911,272
211,415
584,741
68,480
862,418
769,218
393,429
442,1159
429,875
847,723
136,340
932,880
287,1122
804,246
628,449
627,495
814,812
1043,1110
871,415
1097,478
665,558
664,171
1101,502
407,278
980,260
703,1024
885,961
1025,242
751,913
752,480
924,299
190,590
1038,43
1038,680
14,1080
508,204
566,127
849,877
1138,1180
1130,257
1077,526
62,1020
1025,1208
939,17
697,1228
350,1107
1082,999
575,953
64,138
805,105
547,414
648,1217
203,357
437,431
1143,860
782,409
255,370
130,579
1042,879
97,1061
1068,341
370,1072
1162,905
1181,412
667,892
1180,770
96,77
315,868
312,1210
171,833
535,377
275,154
775,832
824,660
1055,1075
189,770
760,726
471,595
314,927
782,883
63,7
850,928
701,876
1231,101
1011,618
288,122
1138,183
810,704
1131,214
1102,339
886,690
157,1225
1155,905
616,573
980,756
603,280
183,899
605,1180
675,94
997,382
966,750
720,120
466,732
574,581
608,807
341,939
1161,149
813,913
625,266
86,1118
210,75
255,319
23,263
415,561
732,1148
318,1064
355,236
462,353
492,999
402,565
1159,617
692,855
265,72
264,887
990,1184
849,442
500,696
24,836
390,1127
1017,995
709,436
875,225
914,1070
458,922
1012,1007
40,1090
931,355
785,185
1130,1093
1048,423
945,343
499,287
274,113
1122,1072
15,808
100,633
740,995
35,435
94,329
659,161
1036,1024
899,786
513,357
304,1073
887,993
118,1184
1109,147
495,518
420,590
735,1095
131,27
384,53
294,547
175,130
173,1120
237,664
963,276
539,643
152,265
986,966
592,478
337,771
678,1077
395,206
349,129
506,1177
209,292
752,623
1136,1008
0,972
491,1036
301,427
680,597
657,1073
332,593
618,156
739,936
458,1018
342,1164
1173,538
96,119
1076,906
414,381
60,501
1125,915
386,27
319,274
119,585
49,1161
483,737
766,861
279,139
433,1008
1207,925
963,329
0,156
575,1135
1197,637
153,599
1006,1169
783,99
1162,1015
1028,298
1228,1030
1061,771
375,883
593,1211
388,478
894,893
733,868
502,1031
439,790
756,303
607,745
1070,869
815,559
169,28
1054,1051
282,1110
941,1222
313,824
207,1147
820,910
345,987
267,144
388,159
836,92
1182,70
506,555
104,752
115,839
517,631
554,936
437,388
1122,788
556,552
325,528
165,939
958,396
309,677
1100,1096
1181,1109
621,1188
507,447
90,778
21,132
1003,951
1112,759
569,352
54,1131
370,1072
860,421
780,754
120,764
1159,553
144,263
284,266
241,280
233,769
573,21
791,706
541,71
770,451
357,532
969,132
84,858
449,822
522,124
483,1181
